Ticker;KO;JPM;MSFT;AAPL
null;16.956592109946587;8.306587236508241;9.754759966366386;10.836916760831048
null;8.306587236508243;38.02540915835971;13.081675860858779;15.915037405922025
null;9.754759966366384;13.081675860858779;48.86313045800187;35.37716856363193
null;10.836916760831048;15.915037405922025;35.37716856363194;49.934623499315755
