timestamp;portfolio_sharpe_daily_return;portfolio_risk_daily_return;portfolio_original_daily_return
2023-05-11;-0.13896202673553296;-0.2372489859112244;-0.24165780024442804
2023-05-10;1.2516299591063849;1.1688311309706536;0.522202220496672
2023-05-09;-0.8548006002787756;-0.8057582253390718;-0.43770919060793617
2023-05-08;-0.22601626180134693;-0.21637350691224216;-0.07275393981911303
2023-05-05;3.776696710762718;3.4106967889471953;1.672143799793759
2023-05-04;-0.5842204028612403;-0.6158437781712351;-0.5112539714616124
2023-05-03;-0.5494914365681003;-0.6649323605977209;-0.603894583462889
2023-05-02;-0.4437402535143299;-0.49008823577939076;-0.4070126049056294
2023-05-01;-0.20695989109383078;-0.20801742919267943;-0.09185566442768636
2023-04-28;0.7673592638928861;0.6010447335795692;0.09391887656696127
2023-04-27;2.9512878309436523;2.6645237549886835;1.1188408805468366
2023-04-26;2.224536584923012;1.8383052666658561;-0.01136396855843684
2023-04-25;-1.3466577769777732;-1.0943585654311456;-0.1658453428072509
2023-04-24;-0.29956940199308757;-0.2777515597034607;-0.022383352244797254
2023-04-21;-0.7147848135889248;-0.6941442751230261;-0.44300199250676187
2023-04-20;-0.6543475244944793;-0.5577962782657737;-0.16588658403070786
2023-04-19;0.4909514461269307;0.2738042306865283;-0.13372997228612515
2023-04-18;0.4737425785638512;0.41391934744033365;0.21575251078632077
2023-04-17;0.2944162875348942;0.21004284858655586;-0.07128631695360907
2023-04-14;-0.5391460778581503;-0.4281441589883312;-0.00712713654003979
2023-04-13;3.050236026445985;2.575594521980112;0.8737407099400807
2023-04-12;-0.22957596488768797;-0.40297798740434154;-0.5630460258132275
2023-04-11;-1.223032053561385;-1.1031442676790157;-0.3673982771881069
2023-04-10;-1.3389712294299396;-1.1083093375678847;-0.3573301166734779
2023-04-06;1.1661067658098905;0.8145495837520937;-0.20745694729936928
2023-04-05;-1.0859161463559313;-0.8820275719242788;-0.21560645207119966
2023-04-04;-0.2303343278663039;-0.24977658216335635;-0.20198847722956947
2023-04-03;0.41899299467850837;0.475095845741897;0.4530340165525047
2023-03-31;1.5434372643468177;1.5309407556747454;0.9034707420141082
2023-03-30;1.0729894407254923;0.8709838572536148;0.18336740942587548
2023-03-29;1.9603992374890586;1.7312296098809252;0.6795405849530598
2023-03-28;-0.403587263309356;-0.3448178795831233;-0.11244862435141342
2023-03-27;-1.3105781842560964;-0.6875168880339668;0.5937680929698768
2023-03-24;0.897474344008544;0.9856043066405715;0.7160545220489605
2023-03-23;1.0893246066867381;0.8511072338831653;0.04463590652598978
2023-03-22;-0.797696109055396;-0.9653474308055144;-0.8704019057554336
2023-03-21;1.0020898682597186;0.9398074589183877;0.5083942072012295
2023-03-20;0.2791375459558858;0.5340526520688441;1.0102352655830575
2023-03-17;-0.01775355359252828;-0.14459094257375793;-0.40660202387569944
2023-03-16;2.5414781662605748;2.327683417923139;0.9063758032139895
2023-03-15;0.7301106691548962;0.4629878335827929;-0.2510811121787827
2023-03-14;1.807890363865017;1.4444123362225336;0.20050648118947284
2023-03-13;1.5781357438706918;1.3671210313945825;0.42906788088147424
2023-03-10;-1.415691956661118;-1.2976707309579272;-0.5851955359016242
2023-03-09;-1.1999206308134838;-1.2478158644865862;-0.8902347833555027
2023-03-08;0.5254872825331673;0.44267154464804276;0.2045356354828668
2023-03-07;-1.3294211908135556;-1.3556048109295447;-0.881934607127901
2023-03-06;1.4739263617356975;1.3428929359690358;0.683456423456812
2023-03-03;2.9415037066094762;2.6328256518773903;1.2179096471683444
2023-03-02;0.8905756477173722;0.8311821767920394;0.29705353418332414
2023-03-01;-1.37485404068287;-1.3056845209023373;-0.6849200211982638
2023-02-28;-0.32971318375372954;-0.4101446985855714;-0.3770184715008052
2023-02-27;0.6870395434095095;0.589055991252041;0.22904595151206403
2023-02-24;-1.9168123910341581;-1.672818052025896;-0.590623216161725
2023-02-23;0.62663114515566;0.511548327249072;0.05748652983061869
2023-02-22;0.059232635013512;-0.018107877577092812;-0.08167173415550857
2023-02-21;-2.489726585871904;-2.490594704468661;-1.5358399141712566
2023-02-17;-1.0025163706080602;-0.8543780734582086;-0.2219559198780216
2023-02-16;-1.5411930425037705;-1.4534373184567095;-0.6208001392551883
2023-02-15;0.7172208922477608;0.6812329812704545;0.5031249142140533
2023-02-14;-0.1960978544458515;-0.3108580227275286;-0.4194297581583514
2023-02-13;2.263321597039375;2.1166751676228177;0.9513691878812491
2023-02-10;0.10909105843044256;0.2886376009190248;0.48852654603310935
2023-02-09;-0.8372516517303648;-0.7758653656691342;-0.33530596568098037
2023-02-08;-1.3175639270160535;-1.137938680105456;-0.49866420127970873
2023-02-07;2.625312086865268;2.206658298235665;0.502440463493844
2023-02-06;-1.4294012398151419;-1.3218559987429948;-0.7043603534111668
2023-02-03;0.962440655925929;0.9363901181309849;0.8529750198876705
2023-02-02;4.008458697435033;3.579991531885841;1.4005715535338021
2023-02-01;1.1603485242287421;1.0250542123399513;0.31718298333432154
2023-01-31;1.2710748935464313;1.0261290855630936;0.14424356131701996
2023-01-30;-2.0657663648477214;-1.6873012518783232;-0.3992034748004364
2023-01-27;0.9672296619480576;0.8421143503043259;0.39714282643911347
2023-01-26;1.9698796670755188;1.0674185272067918;-0.9007424680192015
2023-01-25;-0.5072256938969048;-0.5071467069259858;-0.2958041991644516
2023-01-24;0.6281797174166285;0.5191350364386687;0.22364598269879932
2023-01-23;1.92923770105531;1.7430356344303988;0.8452385966910121
2023-01-20;2.4304733219847074;2.136046170699194;0.7003622616176111
2023-01-19;-0.4755531664462843;-0.3719123593188129;0.058181223908467944
2023-01-18;-0.952974044504876;-1.2597758924395022;-1.1487718127348034
2023-01-17;0.7502578146487997;0.5857265014897837;0.11874515784136211
2023-01-13;0.7934430665083687;0.7240981025978478;0.3736544547686694
2023-01-12;0.31609476657388696;0.28720826012507655;0.041913731539162835
2023-01-11;2.3920194860911983;2.0976709411084684;0.7286703479355832
2023-01-10;0.5428926385045627;0.5845592252592868;0.39492491382226
2023-01-09;0.5826563558285145;0.48239402458529435;0.09135101512397549
2023-01-06;2.9099107356356737;2.788839823684379;1.6544576452204829
2023-01-05;-1.6460957430640217;-1.5434807733843523;-0.6316028870960648
2023-01-04;-0.6318834836680396;-0.3862662058605526;0.5319629273238247
2023-01-03;-2.6203523839798146;-2.2348346400889074;-0.9816075229379705
2022-12-30;0.01900222956640063;0.007672489786951037;0.037913531190336386
2022-12-29;2.811061411313929;2.5279090516820033;1.0725555550366468
2022-12-28;-2.4398970749209528;-2.357875727537685;-1.4261037683256361
2022-12-27;-1.1889395161524836;-0.9579657505991245;-0.2532726657807422
2022-12-23;-0.12396155225471188;-0.037276499930759356;0.08002469369289383
2022-12-22;-2.4312970258208524;-2.2174050178732223;-0.9791132882417017
2022-12-21;1.9830211145346561;1.8080460913403966;0.8969017958258447
2022-12-20;0.1361423452738233;0.3491671097097627;0.5047661838964053
2022-12-19;-1.6346043933096257;-1.5350755336966486;-0.7534009476811199
2022-12-16;-1.5431045740798082;-1.5404920727876485;-0.9009760119062823
2022-12-15;-4.225855683440414;-4.34852151080794;-2.9070294064836064
2022-12-14;-1.0396302248059859;-0.9792929599693022;-0.6075379221980735
2022-12-13;1.0069300471084572;0.9825489659031696;0.4769144068328377
2022-12-12;2.023591172135419;1.9342586470846537;0.9323659335145742
2022-12-09;-0.48405970013396277;-0.48059777835739415;-0.2512426819132106
2022-12-08;1.221479423062211;1.1010758533947937;0.4678754871225112
2022-12-07;-1.0484846129128609;-0.9373011322950471;-0.46032664863157186
2022-12-06;-2.3811141361748707;-2.051263512463724;-0.7427831049811392
2022-12-05;-1.1342377608249767;-1.0833570902155258;-0.4937510400211813
2022-12-02;-0.19353138704005796;-0.21698481691191812;-0.19969139567809796
2022-12-01;0.07668173906728945;0.09398263338756403;0.10912940477706695
2022-11-30;5.2603034500746215;4.750350914560028;1.951365864320588
2022-11-29;-1.6461079965358558;-1.4071477383822184;-0.5708271777894178
2022-11-28;-2.53067822958384;-2.3892093852518532;-1.2307397806281404
2022-11-25;-1.3676628347674311;-1.2353110606851843;-0.6644456323601085
2022-11-23;0.7304888662560116;0.593275508584203;0.10736412080138001
2022-11-22;1.3938197494697817;1.4314419515779502;0.9347901503645724
2022-11-21;-1.3950660129334476;-1.319356647374079;-0.8454755910333656
2022-11-18;0.2032557780656267;0.32698644073200406;0.43175235425490044
2022-11-17;0.8916488241087205;0.9322867538853528;0.7150455039784003
2022-11-16;-0.5208182797663734;-0.44293290145047653;-0.21252168420880682
2022-11-15;0.8752308275359626;0.7791228519450222;0.3852092996459317
2022-11-14;-1.349008816623511;-1.051365449397482;-0.06874180014719575
2022-11-11;1.8569831113842419;1.7930409200746413;0.9901559796931483
2022-11-10;8.691102420055223;7.8889092033047685;3.5077260160749026
2022-11-09;-2.8839241581872335;-2.6010315930907693;-1.209923432014803
2022-11-08;0.4240727038702494;0.5343079051089058;0.49390887576067133
2022-11-07;1.170762623136784;1.121583866404445;0.4193469779814711
2022-11-04;0.8908084401582486;0.9854594859091903;0.49719050837593315
2022-11-03;-3.7535422160164695;-3.491792407594845;-1.7895809776059601
2022-11-02;-3.670912056276853;-3.3051692144006815;-1.416545428084846
2022-11-01;-1.7394005021188894;-1.5101021730716775;-0.5458056543230839
2022-10-31;-1.5547496986950828;-1.362682553204357;-0.5099589656696085
2022-10-28;6.468110802742497;5.9985304844761655;3.0991040803299383
2022-10-27;-2.7170221253395805;-2.37980339783212;-0.9672898784892074
2022-10-26;-3.7328429043303224;-2.944984915575106;-0.1193944984088498
2022-10-25;1.7631151925628252;1.551800015745935;0.6343889460694148
2022-10-24;1.6767388638970053;1.7346537078940658;1.0884240992059206
2022-10-21;2.651183039574166;2.4603404069524695;1.185895238973611
2022-10-20;-0.2691188785300717;0.4145295020244374;1.3198314852832982
2022-10-19;-0.20762653989853092;-0.2173854324560615;-0.08197271203323354
2022-10-18;0.7770757155067914;0.8364279707759522;0.6328431261739624
2022-10-17;3.223747688323784;2.9398092122548745;1.243557875562756
2022-10-14;-2.9781129736818124;-2.775011238118581;-1.3982703779055408
2022-10-13;3.4842110392875036;3.494423925942379;2.0851904455419144
2022-10-12;-0.27239509265923945;-0.2682605347649953;-0.19672322800063385
2022-10-11;-1.2253510419163927;-1.0444795638712991;-0.29490962961869593
2022-10-10;-0.49239301471685637;-0.5234318130143735;-0.1994876835673828
2022-10-07;-4.1067698009976725;-3.911089278471705;-1.9385076281530789
2022-10-06;-0.7562687358691329;-1.0323954887039553;-1.0362128331423741
2022-10-05;0.1817194895077137;0.18383601501638097;0.11897216063856869
2022-10-04;2.8142836733017607;2.870064258229693;1.7537948753487127
2022-10-03;3.1647912112221452;3.0392524263752323;1.6043367713911167
2022-09-30;-2.6755955235991786;-2.637849758068596;-1.5967311970477056
2022-09-29;-3.8562111504793752;-3.4894945802552475;-1.7497203925306701
2022-09-28;-0.26936864062810373;-0.15156645292786963;-0.12819130514777322
2022-09-27;0.31982430367102943;0.2571102892924123;0.130600789889856
2022-09-26;0.09569131867002648;0.0087320868164373;-0.10332957292716434
2022-09-23;-1.437740416086553;-1.5277483834001164;-1.0761684990059126
2022-09-22;-0.1799618813606086;-0.12921298009700646;-0.10000572998493147
2022-09-21;-1.8473310964200442;-1.7488160080474802;-0.9334462696938128
2022-09-20;0.8240528003847333;0.5827616211645636;0.13409903472036977
2022-09-19;1.708852797909621;1.5513451082552978;0.8609192824724609
2022-09-16;-0.839032792033465;-0.5380016849514786;0.09672703204271277
2022-09-15;-2.144966663134279;-2.0783927415947105;-1.084773276160971
2022-09-14;0.6896106035915052;0.6515425903815593;0.39039427588906467
2022-09-13;-5.754075058314831;-5.326419272788209;-2.543334819503909
2022-09-12;2.920737503622352;2.7079425077705825;1.4965969353149853
2022-09-09;2.0112788038547924;1.8077763615327869;0.7333275104288239
2022-09-08;-0.6145870360185357;-0.46046545613888135;-0.11000604107371886
2022-09-07;1.2286999882758456;1.156877473592158;0.5119909968937844
2022-09-06;-0.9064012787336726;-0.8940055086354846;-0.4976473786177211
2022-09-02;-1.4551233353464226;-1.450127995884482;-0.8410012832518692
2022-09-01;0.19993870818671008;0.3110804396931541;0.42380364278934857
2022-08-31;-0.9117757403107082;-0.9115289896539672;-0.5806629647029269
2022-08-30;-1.3217925912295034;-1.2244238414109867;-0.6272254825687836
2022-08-29;-1.2760350628267279;-1.1114529618129474;-0.42681450228163254
2022-08-26;-3.7972406293555774;-3.6439129253057203;-1.937067347694661
2022-08-25;1.3745069107570675;1.2671557545266416;0.6165618950401124
2022-08-24;0.0518471734364368;-0.10471090293531381;-0.2823849629014783
2022-08-23;-0.2855916294758093;-0.32557412066976904;-0.24013972634251068
2022-08-22;-2.4975799387097317;-2.427823388443237;-1.3022857359645394
2022-08-19;-1.4717931031143399;-1.3401862886455937;-0.6040608008399433
2022-08-18;-0.28011276347909203;-0.11241463767792832;0.20993674568489518
2022-08-17;0.5272236493718424;0.5905377601839834;0.5337490110872677
2022-08-16;-0.14364136858123489;0.043641501815216394;0.33469491253783723
2022-08-15;0.6029091909125696;0.6154292561949752;0.3959605900694806
2022-08-12;2.0075307393580992;1.8888499685960904;0.9754978587668675
2022-08-11;-0.5345167392335854;-0.34946542039260287;0.10431506363033283
2022-08-10;2.56117096627423;2.4268437183443963;1.256214795067113
2022-08-09;0.23832959876479506;0.04426135541005349;-0.3279805744124141
2022-08-08;-0.48266013963003707;-0.39634329547475833;-0.05764958936456194
2022-08-05;-0.17630434123783156;-0.06323291572794149;0.14981728051201204
2022-08-04;-0.004816017364669772;-0.08319894904658023;-0.2164682534069209
2022-08-03;3.5044161057996615;3.089599403888289;1.2680564626533264
2022-08-02;-0.9960291172123831;-0.8809185105631548;-0.33087741070404403
2022-08-01;-0.7252185197446457;-0.4907299087243623;0.10211514376424521
2022-07-29;2.752298210647501;2.5593779149449465;1.3482887498783627
2022-07-28;1.1254407279875012;0.9552361170665371;0.1303838914126826
2022-07-27;4.427085830255473;3.8964591930959225;1.2706426062865854
2022-07-26;-1.434884979335096;-1.2681092077294185;-0.3721519926076795
2022-07-25;-0.6930029116326181;-0.568455390517615;-0.15411195477376394
2022-07-22;-1.0819996503669334;-0.8054513974883565;0.0162144491000335
2022-07-21;1.3464852736105253;0.9515747896203882;-0.01861241526130225
2022-07-20;1.2601506869889971;0.9120256205367506;0.015628086594815405
2022-07-19;2.4889659136980473;1.4332235879518769;-0.7729445603471414
2022-07-18;-1.7251919087748564;-1.6756283877156566;-1.0030888663517112
2022-07-15;1.112406417577124;1.0457256772224128;0.5290351634127958
2022-07-14;1.583602813868967;1.570292016558533;1.0256138716136913
2022-07-13;-0.29084771777856744;-0.4468853218315331;-0.507196792117622
2022-07-12;-0.7878640972507628;-0.8064082221479557;-0.1822226530317263
2022-07-11;-1.3838126771405066;-1.1452467225062937;-0.32954524151889447
2022-07-08;0.24157083710022892;0.18121673084537643;0.06475354359328325
2022-07-07;1.914625494958853;1.9418435826690414;1.3174629292890994
2022-07-06;1.0584379028526718;0.9556871271601934;0.38849313311172873
2022-07-05;1.6981743037844974;1.131364169200733;-0.1761357209696589
2022-07-01;1.4485361556170904;1.2486740517132406;0.47005913457089177
2022-06-30;-1.65358484188976;-1.384920024855019;-0.4384935750237507
2022-06-29;1.3551288438368827;1.0560541421719434;0.14751843009729584
2022-06-28;-3.0392526617540905;-2.710381462730584;-1.091168106378475
2022-06-27;-0.3229792247348445;-0.19606913001846676;0.1562719977473728
2022-06-24;2.7481090271917177;2.7196486930007744;1.5199728255503642
2022-06-23;2.1900741535556896;2.0245270554724972;0.9448473513047956
2022-06-22;-0.3389294791160283;-0.37057991180647254;-0.2823890819915459
2022-06-21;3.02470065683404;2.90585546628463;1.6116172602653092
2022-06-17;1.1350669802114244;0.914140258975533;0.20226304428533384
2022-06-16;-3.574952656598009;-3.2368595983928525;-1.4937907295706618
2022-06-15;2.3072675711543926;2.1159382689267225;0.8995424356563666
2022-06-14;0.7451887738425294;0.702202779701552;0.33562717642749407
2022-06-13;-3.955496362922319;-3.5170713049899716;-1.3864481058407399
2022-06-10;-4.045483897178105;-3.6600506649547833;-1.5437556416574247
2022-06-09;-3.1287230266504715;-2.9950238318209204;-1.6900453279565049
2022-06-08;-0.5851481242566933;-0.6895149218424144;-0.5610224397106467
2022-06-07;1.6468218653763742;1.4150162862164493;0.5065796561644064
2022-06-06;0.21719762647820204;0.3631450886068186;0.5180713445431506
2022-06-03;-3.180227594174096;-2.6660267989130126;-0.9361914732162877
2022-06-02;1.407822486886998;1.2948467592397737;0.6592537463152518
2022-06-01;0.0017793287159421078;0.05680343171432597;0.1012822409751951
2022-05-31;-0.5243931222803998;-0.49514622774846284;-0.25301075852686206
2022-05-27;3.67098349964882;3.419643787406839;1.7442880247164834
2022-05-26;2.0022826074674813;1.9936894642935972;1.2540635743543973
2022-05-25;0.4226155407807709;0.4145429449678757;0.16648477266012462
2022-05-24;-1.4519271274536867;-0.9935587747922016;0.025029860446508234
2022-05-23;3.763082476705337;3.5424915940965422;1.831689166298928
2022-05-20;0.050471983234315454;-0.07710349131272934;-0.22060092647467897
2022-05-19;-1.8197766474276988;-1.9307599065379435;-1.4794251264493208
2022-05-18;-5.303601847406795;-5.1258894838549605;-2.8698540287387275
2022-05-17;2.3859980863977177;2.4033733079766453;1.5047342479005046
2022-05-16;-0.6940730459132957;-0.46470041720697786;9.392030974958998E-4
2022-05-13;2.9048709215634756;2.5882969940067526;1.1155051265095126
2022-05-12;-2.4759916002551927;-1.917776735294697;-0.3135180991782737
2022-05-11;-4.610848714697995;-3.8254654662822944;-1.178874239512091
2022-05-10;1.687619913197183;0.9112456978505555;-0.7015533729522262
2022-05-09;-3.434495448550136;-3.1166519491232685;-1.339978091269069
2022-05-06;0.036126362416238345;0.22284400426143958;0.5278653477016205
2022-05-05;-5.19741938932232;-4.644731952869371;-1.994629468012885
2022-05-04;3.7344412275737775;3.739879048894476;2.3349872143322763
2022-05-03;0.37522674547055235;0.29022120351515723;0.17142271112436566
2022-05-02;0.906695319426502;0.8440493690894588;0.24732817373633484
2022-04-29;-3.8206965155467616;-3.647728959013759;-1.8783102316797446
2022-04-28;3.8225386400527723;3.3907614381810567;1.5057096252127433
2022-04-27;1.3787250957325972;1.0232622862780285;-0.2929220562959207
2022-04-26;-3.735139413308679;-3.5095332866875317;-1.7474488678977458
2022-04-25;1.217597668997474;1.1162018911636755;0.38656231421816123
2022-04-22;-2.6689871942917565;-2.463568534614314;-1.177860143989001
2022-04-21;-0.9316726983504204;-0.636625323907249;0.18653035735174692
2022-04-20;0.04401357153947395;1.0075245563900461;2.0996153509921496
2022-04-19;1.5015088279890008;1.616512959737697;1.1320245206749533
2022-04-18;-0.01627549929213308;-0.06034594986185318;-0.1323760908595461
2022-04-14;-2.909475044680703;-2.467500451547931;-0.7997588751151992
2022-04-13;1.7379373461033354;1.513271324466558;0.5283792293754033
2022-04-12;0.45260816769642803;0.3721365387376224;0.2531160919756841
2022-04-11;-2.9797653828809665;-2.702227297089051;-1.0849008849040729
2022-04-08;-1.273693658581431;-1.1835844157662507;-0.548632568074578
2022-04-07;0.3170148974820812;0.17970976066735483;-0.14063676645986806
2022-04-06;-2.403695453025118;-2.0013633727324027;-0.43714619880026495
2022-04-05;-1.710914816620865;-1.6277717412929724;-0.8860597272779176
2022-04-04;2.1922147518028767;1.9100555071884109;0.7384629849368918
2022-04-01;-0.00816878528823324;0.0010606094335832011;-0.0215480543402818
2022-03-31;-1.7747244061004062;-1.750416709362372;-1.0123469703057262
2022-03-30;-0.6115594617886659;-0.5096866894996119;-0.1562844634339194
2022-03-29;1.7911295221327383;1.5985532101794264;0.6812806926686182
2022-03-28;1.0599647981102707;0.9079301123285882;0.1785065904784226
2022-03-25;0.21602054622542322;0.41477741887047254;0.5994513645825452
2022-03-24;2.0436319583031635;1.8724557193490075;0.9024716751023577
2022-03-23;0.1075606251141914;0.03653345974651789;0.07034663059825488
2022-03-22;1.9440154203851503;1.7847187202911288;0.8488417704114172
2022-03-21;0.460996476133357;0.3408453908166512;0.10235433207511238
2022-03-18;1.9912451949525884;1.8072017930596573;0.8151267853947056
2022-03-17;0.533568486496232;0.5635685256618449;0.4108755622680328
2022-03-16;2.7845531251415174;2.559316275145477;1.204750755376805
2022-03-15;3.246664156388852;2.9797355695037;1.3018094409926029
2022-03-14;-2.237736715157622;-1.9471712882638137;-0.8017122415846359
