timestamp;portfolio_original_compound_return;portfolio_risk_compound_return;portfolio_sharpe_compound_return
2021-01-15;1.0347164392778652;0.9790787396012705;1.029581199899805
2021-01-19;1.0383211821504692;0.9774483741191685;1.0372838553023913
2021-01-20;1.05163594095635;0.9804543580097338;1.0567393485045566
2021-01-21;1.059338419390429;0.9826779439366491;1.0622447947410494
2021-01-22;1.059366039645591;0.97524603373214;1.0631323069656384
2021-01-25;1.0677058192705877;0.9782508652201748;1.0730401220804309
2021-01-26;1.0730203679880548;0.9856129139260734;1.0803646428337488
2021-01-27;1.060309292380214;0.9695885919510908;1.0707742126416961
2021-01-28;1.0678045501534459;0.9843399649178284;1.0854928300106073
2021-01-29;1.0436396793249307;0.9653389608853732;1.0587208610673975
2021-02-01;1.0594521784244217;0.974784604099662;1.0805890156828009
2021-02-02;1.0714156242121218;0.9877025880987168;1.0905436537306354
2021-02-03;1.0756796583648178;0.9890673116463595;1.099027781542764
2021-02-04;1.0876375580697362;0.9968158383865564;1.107299527933464
2021-02-05;1.0901978460701258;1.0053154735189687;1.1092229872762582
2021-02-08;1.0964895794875178;1.012517634800561;1.11492278449474
2021-02-09;1.0942142275131108;1.0092043323272006;1.114931326492095
2021-02-10;1.0917569420792104;1.0075289869401352;1.1119742720222086
2021-02-11;1.096304553835612;1.0173172300830662;1.1172614283401885
2021-02-12;1.1032760627861877;1.0259917943754369;1.123668700929414
2021-02-16;1.1026241393092933;1.0249365147344616;1.1230308075985225
2021-02-17;1.100022065599993;1.02416050281053;1.1229778200909701
2021-02-18;1.102099906612822;1.0335898883204189;1.124100707294681
2021-02-19;1.1002016464138091;1.0268880171185886;1.1199169653795606
2021-02-22;1.0917081592602091;1.0332358362435974;1.1057020682849983
2021-02-23;1.0917293053269201;1.0331824120660111;1.1044589330507413
2021-02-24;1.0980625067481495;1.0400435574550573;1.1117573154496379
2021-02-25;1.077267522707396;1.0268620414211134;1.0887921427547789
2021-02-26;1.0682574475441418;1.0062655278551744;1.0858287436070264
2021-03-01;1.0960070712488819;1.0259437556212467;1.1125899986368013
2021-03-02;1.0880830531332757;1.0265940141896985;1.1026569868588854
2021-03-03;1.0800287403716755;1.0262105403073436;1.0894399153088485
2021-03-04;1.0712627562527481;1.021872625351044;1.081351479589277
2021-03-05;1.0844968859621318;1.0365355439376422;1.0975356500929074
2021-03-08;1.0786600676656246;1.0492316196630678;1.0884963745408196
2021-03-09;1.0890204200334406;1.040048587054241;1.104230030703267
2021-03-10;1.0944711297638048;1.0522925562630663;1.1074413832882561
2021-03-11;1.099220954135201;1.0456264191670244;1.1170846868886084
2021-03-12;1.0986639551583863;1.0462369645478782;1.115519610331687
2021-03-15;1.1052249387448794;1.054115389650245;1.118283381339477
2021-03-16;1.1091751946095951;1.0554693780901805;1.124356158892102
2021-03-17;1.1099249784249923;1.0577581721140996;1.1245981291037281
2021-03-18;1.095952293128612;1.0490926411956736;1.107124572865571
2021-03-19;1.0914689459134912;1.0487117060621927;1.102533213644647
2021-03-22;1.0980214458012365;1.0480835561492396;1.1133831656514315
2021-03-23;1.0977117114809611;1.052032394946577;1.1148330412891874
2021-03-24;1.0936976162252363;1.05458212842642;1.1096346654899698
2021-03-25;1.0971424490662594;1.0629255549413703;1.1083572773386545
2021-03-26;1.113103114095156;1.0828898339545567;1.126294502757908
2021-03-29;1.1119000102962908;1.0898973482097543;1.122687745222243
2021-03-30;1.1048282949975656;1.0813541636493622;1.113754729486267
2021-03-31;1.1073353007338251;1.0738635387700755;1.12015904039422
2021-04-01;1.1182434574249205;1.0765468886044307;1.137678770131029
2021-04-05;1.1343386546562866;1.0851344343013238;1.1585628535610981
2021-04-06;1.133566458604866;1.0882332801176038;1.155856200392527
2021-04-07;1.1438543752070796;1.0940960742323598;1.166820230728891
2021-04-08;1.1515798934622126;1.0937255348052315;1.176891425665894
2021-04-09;1.1616690976868047;1.097519549056061;1.1879510697791882
2021-04-12;1.1589864611848641;1.0994312356135645;1.18608894518147
2021-04-13;1.1626739457422866;1.0941731093875213;1.1913525828132352
2021-04-14;1.1497740015675284;1.0883357704504724;1.177159147233467
2021-04-15;1.1616519982875357;1.0950785585637894;1.1911957222384366
2021-04-16;1.1665149438180433;1.102258596986033;1.1968132751363252
2021-04-19;1.1659624774441661;1.104810012410555;1.1933467790094348
2021-04-20;1.1568932808681265;1.101708512832823;1.1849356818548502
2021-04-21;1.1649793202220518;1.1108498206183763;1.194332206139453
2021-04-22;1.151405850211982;1.1019332508463284;1.17879102088757
2021-04-23;1.1656814176843642;1.108690924614393;1.195422179070461
2021-04-26;1.1632063940699866;1.0982706351565314;1.1944041603904392
2021-04-27;1.1640026709814142;1.0984270711623318;1.195859428814018
2021-04-28;1.156308178788257;1.0967623691448722;1.1807441970233883
2021-04-29;1.163042110368695;1.1096904773516745;1.183847193879995
2021-04-30;1.1550560159393803;1.1035348248038857;1.177330307062497
2021-05-03;1.1584173470090702;1.1096291028866312;1.1789750280284752
2021-05-04;1.1477351908526099;1.1062957437346344;1.1669188672687
2021-05-05;1.1496783099401953;1.1068335139714836;1.1672422036576007
2021-05-06;1.165082041667275;1.1206858064741065;1.1837989766171766
2021-05-07;1.1703421406571617;1.122402089180194;1.1915415990757376
2021-05-10;1.1602936662510523;1.125446088302225;1.1771771844760566
2021-05-11;1.1495204214470043;1.1127678659837494;1.167312466646396
2021-05-12;1.1318915414861388;1.1037354522680667;1.1444610366669394
2021-05-13;1.1504594829072028;1.1183271679582618;1.1646279667608845
2021-05-14;1.1667157401515003;1.1276386804876446;1.184150261608666
2021-05-17;1.1617584568330583;1.1259067433339502;1.1767653173775123
2021-05-18;1.1509712399327043;1.1172795919125562;1.1654122330697907
2021-05-19;1.1482885627521995;1.1133745997008988;1.163937380271569
2021-05-20;1.1591264184690724;1.1213031079875295;1.1760486271010333
2021-05-21;1.1573010871359546;1.122980911317216;1.1737267212503515
2021-05-24;1.1695218958700242;1.1295471820059406;1.1905537901329397
2021-05-25;1.167174989663979;1.127359676039967;1.1895888572539908
2021-05-26;1.1680585025256662;1.130570408396411;1.1898658177681833
2021-05-27;1.1696240449628112;1.1397057737870577;1.1889397041193752
2021-05-28;1.167557355365052;1.1369361121457722;1.1880243628303437
2021-06-01;1.167437474869295;1.1383691086709609;1.1854193988798032
2021-06-02;1.1699640077712297;1.141408707726285;1.1869932844852527
2021-06-03;1.166171032125093;1.1427382075932542;1.1821744618811696
2021-06-04;1.180252831124562;1.1540293572842169;1.1992730612077787
2021-06-07;1.1813926407491548;1.1515745733797405;1.2041009850800632
2021-06-08;1.1782940388466305;1.1445504621739648;1.199878055879324
2021-06-09;1.1756312597950356;1.1396111151058665;1.1986372195830266
2021-06-10;1.1756714269903663;1.143555343723889;1.2028519438167125
2021-06-11;1.179838787841518;1.1471666802495026;1.2065742758679825
2021-06-14;1.1819227247674449;1.1413148866184415;1.2095758460838364
2021-06-15;1.173434913783281;1.1349335799436013;1.2005168386815965
2021-06-16;1.1713881883449038;1.1258954684600873;1.1981793005199544
2021-06-17;1.1713935432023574;1.1244952619608406;1.2011156062809423
2021-06-18;1.1536806172690437;1.101333512233478;1.185061332285912
2021-06-21;1.168551323572605;1.1149938456962898;1.200924908907624
2021-06-22;1.175370238178414;1.1187381339806381;1.209503630469823
2021-06-23;1.1740293430993882;1.113962242387824;1.208667505205484
2021-06-24;1.1792495944323864;1.1205656334769076;1.2149034317570124
2021-06-25;1.1794706387401261;1.1212598763284716;1.2134661693552384
2021-06-28;1.1867571277170739;1.1225334047519036;1.2237399320098952
2021-06-29;1.1898932352703553;1.1178214305932372;1.229482527013275
2021-06-30;1.1945275506559363;1.1232971835913297;1.2326619525246474
2021-07-01;1.1979688609692842;1.123878385278057;1.2367159271734773
2021-07-02;1.2102704151756472;1.129440035512037;1.2535001399804075
2021-07-06;1.2070880297456978;1.121136768363928;1.2500139019034182
2021-07-07;1.2167082987284124;1.1286133880846705;1.2598642416127628
2021-07-08;1.2054300813224363;1.1206776247384043;1.2473348703243057
2021-07-09;1.2206228184375905;1.1332233032952828;1.2609168642526964
2021-07-12;1.2233965487307106;1.136711258526332;1.2630557489125964
2021-07-13;1.227845933441318;1.142341175628653;1.2701072866031833
2021-07-14;1.2413085975575564;1.159644101293119;1.281294026488332
2021-07-15;1.240240709841715;1.1620555001931503;1.2786996098614802
2021-07-16;1.2291401573525664;1.15568630021163;1.2689563027011288
2021-07-19;1.2047873038364705;1.1366674543285782;1.2445687987697363
2021-07-20;1.219713382459021;1.1436080131406596;1.2593665533638647
2021-07-21;1.2310805793678707;1.159684429590772;1.2716940691406242
2021-07-22;1.234314206023469;1.15752652970083;1.279474575025728
2021-07-23;1.2434385893366346;1.166091015775244;1.2904670846801063
2021-07-26;1.2458499157236969;1.1681929365744155;1.2918087340847864
2021-07-27;1.2401135163574377;1.169554413344685;1.2843583382442114
2021-07-28;1.2344386923686574;1.1626209464691648;1.2801123243624617
2021-07-29;1.2401952543529342;1.1691880488587079;1.2851441168970814
2021-07-30;1.2362682675784475;1.1662169259040958;1.279639557573239
2021-08-02;1.233539248474271;1.1630916638520548;1.277318974774348
2021-08-03;1.2428746357113156;1.1674887652414805;1.287760604341469
2021-08-04;1.2336933201915208;1.1531101580587209;1.279699944020192
2021-08-05;1.2432123879204602;1.1631077549198046;1.2913766445828991
2021-08-06;1.251562483895239;1.172116817182819;1.2992867522893101
2021-08-09;1.2499728923894495;1.1714958827135336;1.2965569291434793
2021-08-10;1.2517468477133367;1.1758574958315293;1.2961577765728882
2021-08-11;1.256098805904586;1.1781045176042428;1.3007819420916926
2021-08-12;1.2662838003493058;1.1818995628816262;1.312045897091026
2021-08-13;1.2685922371565235;1.1858973712124148;1.3169875577151633
2021-08-16;1.273228668049578;1.188504048660415;1.3220762179310819
2021-08-17;1.2650663047698458;1.1819641647164727;1.3133866467178235
2021-08-18;1.2494954285645452;1.167962199589393;1.2994339164480075
2021-08-19;1.2559458152280703;1.1735205666308597;1.311514206665235
2021-08-20;1.266208020568264;1.1743723722038544;1.3290806435796902
2021-08-23;1.2720404085639876;1.1748988235938385;1.3345325892186466
2021-08-24;1.2693141550747435;1.169544448315843;1.3303759214548623
2021-08-25;1.273417566198231;1.1753078945473687;1.334082163754134
2021-08-26;1.2675646656791433;1.1678507531648337;1.3264406003592648
2021-08-27;1.2732280280181403;1.1716951622857548;1.3318770372638844
2021-08-30;1.2830198782583748;1.1768692164909202;1.3426664435394757
2021-08-31;1.2788139726307741;1.177236711852058;1.337204284748652
2021-09-01;1.2816042596274877;1.182243928711892;1.3389878114471814
2021-09-02;1.284734995667939;1.1842643990022952;1.34061226362565
2021-09-03;1.2836434177461107;1.1821598895899939;1.3393450001628882
2021-09-07;1.2800373309613964;1.1663226532620816;1.3352889543334538
2021-09-08;1.2803719918179879;1.1758829751876627;1.3352801179191425
2021-09-09;1.2737153550814282;1.1678178866297881;1.3269530382131134
2021-09-10;1.2585474861189032;1.1607463043848418;1.3134466317782787
2021-09-13;1.2684907404461312;1.171751609531908;1.3233733301694508
2021-09-14;1.2637462470716683;1.1691202587930032;1.3225181645148218
2021-09-15;1.2738703299506355;1.1756671589270715;1.3369023368277522
2021-09-16;1.2707164559864832;1.1681543780306483;1.3351583296166143
2021-09-17;1.2544382489054033;1.1522790946334003;1.316372058683191
2021-09-20;1.2316771604023105;1.1371368518308598;1.2906425618192052
2021-09-21;1.2330280422162971;1.13723297016685;1.2922588838925342
2021-09-22;1.2475016543925095;1.1446049142968542;1.3088831279945463
2021-09-23;1.2602250723167276;1.1520066370857096;1.321718686332942
2021-09-24;1.2629199081314118;1.1525989973816735;1.324219033846631
2021-09-27;1.2607811385450398;1.1523669545941346;1.3176422768939897
2021-09-28;1.2359664033004139;1.1324174653389651;1.2853421561380434
2021-09-29;1.2397285799909072;1.1371042174672998;1.2885682222103467
2021-09-30;1.2280614370742269;1.1257544455909676;1.2765341112884805
2021-10-01;1.247546934043184;1.1419033160211352;1.3015859616362508
2021-10-04;1.2344330802910475;1.1386663823335565;1.2841927679280567
2021-10-05;1.2496210718377714;1.1463741529666636;1.3037732246523017
2021-10-06;1.2602782999677071;1.157981548956079;1.3173815137166416
2021-10-07;1.2674302852543098;1.1627760252073178;1.3252473664080264
2021-10-08;1.2683939257341168;1.1664810583647904;1.3260027181563028
2021-10-11;1.2615427914561566;1.1625700122201303;1.3187206021660818
2021-10-12;1.2553764083020453;1.1600849309682246;1.3119876139173614
2021-10-13;1.2497702046325225;1.155131250180388;1.3107093211888134
2021-10-14;1.2685410296152502;1.1669656036009939;1.3337190158729975
2021-10-15;1.27731311087974;1.1704868421067545;1.3433375338761522
2021-10-18;1.2802820569194422;1.1637936233335089;1.349477068571108
2021-10-19;1.2902506038579853;1.1702742504189863;1.3587099626485528
2021-10-20;1.297462790419154;1.1803568859151903;1.3637959482630468
2021-10-21;1.297173347101126;1.1756459351624187;1.3674628448675346
2021-10-22;1.2990914110723835;1.1798539314983483;1.3677792617486186
2021-10-25;1.2950216811900122;1.1749616522228679;1.3631162328359339
2021-10-26;1.3005910209654175;1.17997663583733;1.369926478461108
2021-10-27;1.3129610075921896;1.1954692272477603;1.3945946498019413
2021-10-28;1.3287445658649517;1.2073964470332912;1.4085778484557856
2021-10-29;1.3324050464386739;1.2144068220846331;1.4206212890663568
2021-11-01;1.3272924095383536;1.2104623899574867;1.413996285317539
2021-11-02;1.3338652074321393;1.2119427850655518;1.4239033096506808
2021-11-03;1.3385968692441774;1.2151585871140556;1.4284325467813324
2021-11-04;1.3375521615908523;1.21723042201963;1.4297823668909118
2021-11-05;1.3390724183283804;1.2202135187391006;1.4302639645531277
2021-11-08;1.3375200418302233;1.2147175135809603;1.43084913552539
2021-11-09;1.3355641010452706;1.2146863472530343;1.427468305381701
2021-11-10;1.3263679665156765;1.2157990025324434;1.4142121410196025
2021-11-11;1.3280093411460097;1.2167162347424816;1.4175015891239742
2021-11-12;1.333855464210164;1.2153402580630672;1.4268267779427866
2021-11-15;1.3326889017119075;1.2147663418030876;1.425002105237809
2021-11-16;1.3331220401508408;1.2083997529073238;1.4291031169325685
2021-11-17;1.3341129669372869;1.202572338981634;1.429592620121963
2021-11-18;1.3379792430037478;1.1938666222998882;1.434290285115783
2021-11-19;1.338265471141639;1.187120528061644;1.4356807808463359
2021-11-22;1.3450452957398644;1.196294780588047;1.4381941997248346
2021-11-23;1.3540956749791113;1.2076138862281305;1.4439539809785231
2021-11-24;1.3498339733428708;1.199073144660602;1.44050503782556
2021-11-26;1.312546629966327;1.1632488820153757;1.4006007035423564
2021-11-29;1.3289787020214028;1.1772860958574436;1.420966117856909
2021-11-30;1.3160556579279428;1.1462387892811559;1.402517192084252
2021-12-01;1.3118160262109122;1.1423712478768109;1.3983422006427464
2021-12-02;1.3213459761160538;1.1587126140771944;1.4061844708831397
2021-12-03;1.3086930543590447;1.158737026910494;1.3873100139052421
2021-12-06;1.3297791016551286;1.1830123940101782;1.4074312877779707
2021-12-07;1.3549224341076542;1.1946051368727122;1.4378890095334458
2021-12-08;1.3559829432875983;1.1886121015457236;1.43766344679215
2021-12-09;1.3518947571821538;1.1854518796704978;1.4321859086891753
2021-12-10;1.3764471958101814;1.2088597116416515;1.4616317375057712
2021-12-13;1.3725595834424054;1.2261642771939203;1.4539133011983836
2021-12-14;1.362042049569489;1.2244725989850758;1.4327175087263453
2021-12-15;1.375337388336086;1.2287692647932704;1.4497684047329489
2021-12-16;1.363390792310545;1.2375244423241127;1.4299613887628313
2021-12-17;1.34736155547676;1.2178689591116474;1.4152737749651476
2021-12-20;1.3339581175822184;1.208886786578365;1.3991800881123921
2021-12-21;1.3527343124033502;1.2187717249272523;1.4233068549919414
2021-12-22;1.3667072242175222;1.2280198181832902;1.4412844597624421
2021-12-23;1.3706871000641283;1.2301215092228825;1.4463527126942943
2021-12-27;1.3894224289643575;1.2408510123804741;1.4702478958142606
2021-12-28;1.3890189911083406;1.244494094606734;1.4686871714223995
2021-12-29;1.3901084814671103;1.2456370932193375;1.4703344343979678
2021-12-30;1.3844291603560182;1.2420384035815721;1.462834736754612
2021-12-31;1.3826382717793981;1.246809049247811;1.4575966136204777
2022-01-03;1.3957770985972529;1.2531236804007992;1.466558725387006
2022-01-04;1.4053046970382916;1.2751973446694398;1.4689840834794252
2022-01-05;1.3808707682576686;1.2721627919490772;1.4332479949362134
2022-01-06;1.3753829867600336;1.2694377250369704;1.4269122602091402
2022-01-07;1.3784409504383452;1.2702079791029588;1.4300817168644457
2022-01-10;1.3796264231335846;1.2719968686046235;1.4313101536042
2022-01-11;1.3855012900587993;1.2728673679432565;1.4364179716790955
2022-01-12;1.3923117648320726;1.277124884108294;1.4461905663997932
2022-01-13;1.373917489092347;1.27614583443515;1.4147372042016984
2022-01-14;1.363059263476762;1.2687278873709251;1.409759997026896
2022-01-18;1.3326071265490398;1.247148714649115;1.3747631593456024
2022-01-19;1.3231456289464523;1.2447045246404123;1.3679709818501693
2022-01-20;1.3143444268592765;1.2382078823967564;1.3588280587458739
2022-01-21;1.2975565819510182;1.2269726006464508;1.3381847473868271
2022-01-24;1.293746701594617;1.2201391376920372;1.3359365499684104
2022-01-25;1.2849716222387162;1.2175800612531713;1.3199402714500372
2022-01-26;1.2958460098478453;1.2207335911251969;1.3395929578373165
2022-01-27;1.2930562841607105;1.2181926613308645;1.3405771130083741
2022-01-28;1.3295204304936157;1.2406843133820271;1.3779460490069795
2022-01-31;1.3448404829051306;1.2478183274817813;1.3933245077117866
2022-02-01;1.3454683477970897;1.245206993125031;1.3921221146632905
2022-02-02;1.35323509177563;1.2537523423703867;1.403310071616066
2022-02-03;1.3351120029298418;1.2522775494369667;1.3734743648437866
2022-02-04;1.345003420060735;1.2523670315728626;1.388868117116095
2022-02-07;1.3430341936755634;1.2599975958736334;1.3809332717262688
2022-02-08;1.36051954703318;1.272248921283279;1.399520411347918
2022-02-09;1.3663541101148837;1.2629941646562814;1.413108620157514
2022-02-10;1.3506981634827326;1.2628051058790164;1.3898004009249783
2022-02-11;1.3266476069764428;1.2407813088614903;1.3618887659925818
2022-02-14;1.3260443600769827;1.2437395081712537;1.3606888855090817
2022-02-15;1.3444361597001482;1.2533068728985484;1.3821319909313678
2022-02-16;1.3442242520148924;1.2534968582427983;1.3816468164696678
2022-02-17;1.3276577258149387;1.2604172359822885;1.3561768264905658
2022-02-18;1.3257771680340729;1.2661656418517653;1.3513368123819187
2022-02-22;1.318846265175696;1.26201327126142;1.3461958167192911
2022-02-23;1.2929301043550896;1.2433618681552012;1.316240205819362
2022-02-24;1.2990906811349334;1.2279553185767156;1.3386452300604343
2022-02-25;1.3257014079344396;1.267618797277033;1.3627293469824495
2022-02-28;1.310749140391589;1.248619941327451;1.351112507760646
2022-03-01;1.2897046029869224;1.2331302061463305;1.3283097052001238
2022-03-02;1.3098238192972649;1.2471691443371118;1.350964894782383
2022-03-03;1.3025292122328704;1.2439110377573266;1.3395197664386107
2022-03-04;1.2824267525162647;1.2350349912568455;1.3151565580184592
2022-03-07;1.2442167402108453;1.199859419152987;1.270784728388908
2022-03-08;1.2233838500342844;1.1643798388315634;1.251672372523349
2022-03-09;1.2597895498404625;1.1841376607520062;1.2969738159844706
2022-03-10;1.2402647994999352;1.1651349707851175;1.2786347527246706
2022-03-11;1.221571486311765;1.1576449030245424;1.256568950280334
2022-03-14;1.2197455695664576;1.1728771761090637;1.2512088160052357
2022-03-15;1.2498365096467203;1.1968890486908492;1.2879258586055804
2022-03-16;1.2780915506891977;1.2094036458074149;1.3206226356976347
2022-03-17;1.2880678498698568;1.2217411622588963;1.3296615583025186
2022-03-18;1.2990784675257252;1.2240958470223706;1.3443341376635214
2022-03-21;1.3014744633015116;1.2293329363675927;1.3440149935565766
2022-03-22;1.3203193825423731;1.2401221760581111;1.3653918676622228
2022-03-23;1.3087880318934304;1.2272971815658418;1.349515192766999
2022-03-24;1.3250327117808467;1.23903059044279;1.3675455444756586
2022-03-25;1.3314485717036992;1.2487516722796816;1.3721306010402032
2022-03-28;1.3401314736041816;1.255235689024562;1.3871833992924734
2022-03-29;1.35237471849759;1.2611677996034083;1.4022124782915877
2022-03-30;1.3476540154071164;1.259967037437038;1.3964829339342408
2022-03-31;1.3256514184134476;1.2465866842848643;1.3712616100632535
2022-04-01;1.3285840911729503;1.2569582630253997;1.3742463519151533
2022-04-04;1.3405668755666382;1.2560912458283937;1.3903287776218753
2022-04-05;1.3268897545682268;1.250280341012367;1.3744338470120174
2022-04-06;1.3085933104434113;1.2502155426971064;1.3453884828218021
2022-04-07;1.3118756690095243;1.2548081228353056;1.3499758012894272
2022-04-08;1.3119833907901262;1.2630025349982739;1.345560668424012
2022-04-11;1.2910479621661732;1.2564046001748364;1.3148090378558837
2022-04-12;1.290653245723949;1.2619597508556724;1.3092092217686935
2022-04-13;1.2916812074006336;1.2581633291071816;1.3152389337374963
2022-04-14;1.2736415063837248;1.2558381139571937;1.291466895842059
2022-04-18;1.2771549782080691;1.2535611712050696;1.2962109586872215
2022-04-19;1.2959340521890643;1.2697282846507494;1.3172749246437145
2022-04-20;1.3024424846389957;1.282972891319443;1.3235126688841827
2022-04-21;1.2935800592175974;1.2814772252594757;1.3090951950113787
2022-04-22;1.2645963869328087;1.2576666935896061;1.277639311866357
2022-04-25;1.2772620684533715;1.2698960244801185;1.2956921566310342
2022-04-26;1.2420273433352926;1.2451265439393517;1.2547962062564266
2022-04-27;1.254997085497365;1.2546985916440354;1.2810035666639492
2022-04-28;1.281408310456013;1.270174217704232;1.3089957531368697
2022-04-29;1.2406483260213381;1.235126940665947;1.2619808055819774
2022-05-02;1.2461195016212132;1.2256807586054703;1.2759447959428087
2022-05-03;1.2504768677324472;1.2253450578293972;1.2768335882451687
2022-05-04;1.289836198252614;1.2635556807910862;1.317542183158051
2022-05-05;1.250772332052217;1.2440286877096731;1.2715255490410782
2022-05-06;1.2496094512546105;1.2453490520193942;1.2669576308990502
2022-05-09;1.224448965566266;1.2347105514518457;1.2345799718752397
2022-05-10;1.223783612273306;1.2229415494113676;1.2392766638526607
2022-05-11;1.2004386316820985;1.2208262767731046;1.2105944323075393
2022-05-12;1.1886714349051282;1.220570632422683;1.1953050371393954
2022-05-13;1.2111912956876125;1.2413874603379602;1.2192986460064477
2022-05-16;1.2080421311828853;1.2428032612539839;1.21724903302436
2022-05-17;1.2295152599380108;1.2520384752206382;1.2415887185883983
2022-05-18;1.17501971044745;1.1822014863108028;1.1862458030670724
2022-05-19;1.1580281055914845;1.1622484084305433;1.172384242300669
2022-05-20;1.160124483849959;1.1728027392397768;1.1724631099584895
2022-05-23;1.2056096622760486;1.2169122988387968;1.2189537059059499
2022-05-24;1.2096045878791752;1.2353188210850257;1.2213061110936008
2022-05-25;1.2156004005455134;1.2392954448697129;1.2300127235445626
2022-05-26;1.2314988823489126;1.248615532601062;1.2468167253870075
2022-05-27;1.2562080928341186;1.2610983966258646;1.2750053253139735
2022-05-31;1.2492748869659425;1.2451976249814798;1.2688491350514557
2022-06-01;1.2426812046008844;1.2366531871437523;1.2638192078935813
2022-06-02;1.2575718036565564;1.2507484659236063;1.2782014665538095
2022-06-03;1.2345216422403988;1.2346656811553793;1.255057105858772
2022-06-06;1.2328510579040137;1.2318389616104306;1.2518620107405207
2022-06-07;1.2441585322459017;1.2394246953892927;1.2650369429790347
2022-06-08;1.2337976060033844;1.2293925036394555;1.2538366849759885
2022-06-09;1.2066863655777045;1.206659778265878;1.2259342016443424
2022-06-10;1.1681498491550586;1.1838457295516427;1.179837234702099
2022-06-13;1.1377899762965529;1.1699961739971314;1.142084415419273
2022-06-14;1.1294495506771665;1.145363493910026;1.1384671041433776
2022-06-15;1.1478282628815286;1.1576911249627255;1.1619464429533315
2022-06-16;1.123177834697732;1.1421905287520124;1.1345818135396217
2022-06-17;1.1295616086031612;1.147389810280685;1.1424332947600797
2022-06-21;1.1569369842893302;1.1731417645079034;1.171181599671856
2022-06-22;1.1558772447491297;1.177330489451308;1.1692478310004342
2022-06-23;1.1676943576901377;1.1869632675518882;1.1845384723097103
2022-06-24;1.1975741961237616;1.2139961640457977;1.21923033628821
2022-06-27;1.191415287097346;1.2088477107513425;1.2105547635567078
2022-06-28;1.1704443326480214;1.1952745164980088;1.1842851817400744
2022-06-29;1.1786060725296803;1.2018723830865166;1.1948045173939814
2022-06-30;1.1644444400537401;1.196506852577972;1.1788028696369695
2022-07-01;1.1818509112243716;1.220129956072123;1.1953636743461193
2022-07-05;1.183885249527117;1.2066446954817829;1.2009667004826188
2022-07-06;1.1886329637629245;1.208303396221521;1.2083884502231488
2022-07-07;1.2019556513823382;1.2094520315513015;1.2222098248652105
2022-07-08;1.2024161933739999;1.2112819594828321;1.2212717983148194
2022-07-11;1.1904344131908775;1.203746550633881;1.2078279568970631
2022-07-12;1.1788783878089828;1.1952084384598827;1.184956430185399
2022-07-13;1.1730474190132187;1.188572724161052;1.1790176674489667
2022-07-14;1.1682445258664163;1.1777734648078573;1.175231305906564
2022-07-15;1.1888436589583766;1.1947650310291251;1.1959914059585606
2022-07-18;1.1739813224867142;1.179878074490475;1.1817596113797435
2022-07-19;1.1978123414558786;1.200196457148748;1.2070010649024385
2022-07-20;1.1992254063505876;1.1880939923463214;1.2117417183160752
2022-07-21;1.2071426210685852;1.1892398344114317;1.2211582220676056
2022-07-22;1.1997452117424388;1.1888718113034191;1.2095408792221185
2022-07-25;1.2003316198421625;1.1970035135503019;1.208104881939582
